Brand,RAM,Storage,Camera,Battery,Display,Age,Price
Asus,12,64,16,5557,6.9,0,42800
Realme,6,128,12,5356,6.7,1,24451
Samsung,4,128,32,5359,6.6,2,30672
Realme,4,128,64,5384,6.4,5,6345
OnePlus,12,128,12,4916,6.7,5,16380
Xiaomi,6,256,16,4553,6.1,4,5000
Realme,8,256,64,5837,6.7,2,25100
Asus,4,256,64,3523,6.3,1,31801
Asus,8,64,32,5892,6.2,0,39600
Oppo,12,64,48,5223,6.8,0,38400
OnePlus,4,256,32,5680,6.7,4,12904
Samsung,8,64,32,3605,6.2,3,29684
Asus,8,64,32,4158,6.7,2,30694
Apple,4,64,64,5330,6.2,0,67200
Oppo,8,64,16,5837,6.8,3,15289
Xiaomi,12,128,32,5426,6.7,0,38600
Vivo,12,128,64,3827,6.2,2,25782
Xiaomi,6,128,12,4904,6.1,1,24626
Realme,4,256,16,5094,6.6,3,9193
Vivo,4,64,108,5677,6.8,4,9496
Oppo,8,64,12,5674,6.8,5,9495
Samsung,6,64,64,5080,6.7,2,33574
Apple,4,64,48,5475,6.6,3,46303
OnePlus,4,256,108,4518,6.8,1,37196
Vivo,12,128,64,4164,6.8,3,20656
Xiaomi,4,128,12,4310,6.4,0,29600
Vivo,12,128,48,5005,6.3,5,14950
OnePlus,8,128,108,5653,6.7,3,30904
Realme,4,64,108,5029,6.1,2,23248
Apple,12,256,12,5365,6.7,1,66112
Samsung,12,256,64,5240,6.2,2,41056
Apple,8,128,12,3796,6.7,3,50261
Realme,8,128,16,5452,6.8,2,20464
Oppo,6,256,12,5503,6.4,3,17040
Samsung,8,256,48,4054,6.4,3,24403
Vivo,12,256,64,4700,6.1,0,38200
Asus,12,128,12,4038,6.5,5,9005
Asus,6,64,108,4450,6.6,2,29182
Oppo,12,256,48,4269,6.2,5,7065
Realme,6,256,64,5031,6.8,2,20992
Realme,12,64,64,3724,6.2,2,26200
OnePlus,8,64,16,4197,6.2,5,12920
Xiaomi,4,128,16,3867,6.7,1,24956
Apple,12,128,16,5939,6.4,0,72800
Samsung,6,64,12,5714,6.2,0,41600
OnePlus,8,64,48,4338,6.8,0,42400
Apple,12,64,32,5150,6.9,1,66830
Apple,8,128,32,5196,6.7,4,53516
Apple,4,64,16,4333,6.4,2,51940
Xiaomi,8,128,48,3680,6.2,2,26592
Asus,6,128,12,4640,6.2,0,36600
OnePlus,6,256,32,5786,6.8,2,28602
Asus,8,128,32,4053,6.5,0,39600
Apple,12,64,48,3884,6.4,5,44720
Samsung,12,128,108,4504,6.3,2,41240
Asus,8,128,48,5125,6.6,1,33636
Realme,8,128,108,5323,6.5,1,29847
Samsung,6,128,12,4570,6.2,2,31378
OnePlus,8,256,32,3515,6.4,0,41600
Samsung,4,256,108,5033,6.7,5,16630
Realme,8,128,32,4662,6.4,4,9488
Apple,8,256,16,5946,6.9,0,68800
Samsung,8,128,108,5932,6.9,0,48400
Samsung,6,256,64,5318,6.7,4,19772
OnePlus,6,256,64,5579,6.4,1,35876
Samsung,12,256,48,4771,6.8,1,42430
Samsung,6,128,16,4719,6.3,4,20420
Vivo,6,64,108,4805,6.3,0,34400
Oppo,4,128,48,5228,6.7,3,11887
Apple,12,128,12,4289,6.4,4,53008
Oppo,4,256,64,5292,6.7,0,31200
OnePlus,4,128,12,4094,6.8,1,31867
Samsung,8,128,12,5105,6.6,4,27448
Vivo,6,64,16,3605,6.2,3,16606
Xiaomi,8,256,108,4701,6.7,1,32986
Asus,8,256,48,4323,6.9,4,22424
Xiaomi,6,256,12,5275,6.2,3,12172
Vivo,8,128,64,4912,6.8,1,29009
Oppo,12,128,12,4947,6.2,0,36600
Oppo,4,256,12,4640,6.6,3,15505
Asus,6,64,64,3773,6.5,5,12680
Vivo,8,128,32,5712,6.2,1,26990
Oppo,4,256,48,5406,6.3,2,18990
Vivo,8,64,108,5505,6.6,3,23530
Samsung,8,128,108,4356,6.8,1,43502
Apple,4,256,32,4937,6.7,0,65600
Vivo,12,64,16,5518,6.7,0,35800
Realme,12,128,48,5803,6.7,2,25958
OnePlus,8,64,16,5370,6.6,2,27122
Asus,8,128,48,5582,6.7,2,29300
OnePlus,12,256,108,4211,6.4,0,49400
Vivo,4,128,16,4482,6.5,2,14496
Asus,4,256,48,4419,6.5,4,15728
Samsung,6,128,48,5886,6.5,1,37221
Samsung,8,128,32,3888,6.7,3,32276
OnePlus,6,128,64,4272,6.4,1,37196
Xiaomi,4,64,64,5024,6.7,2,20640
Vivo,4,64,16,3584,6.6,5,5000
Xiaomi,12,256,108,4501,6.4,5,13665
Oppo,6,64,16,5610,6.2,5,5000
Xiaomi,8,256,64,4174,6.3,1,30436
Asus,4,128,64,5559,6.3,5,15115
Asus,6,256,108,5430,6.2,3,25224
Apple,4,128,108,4244,6.5,5,36770
Xiaomi,6,128,108,5021,6.8,4,11260
Samsung,8,256,32,4902,6.7,5,24390
Vivo,4,128,48,5298,6.9,0,29400
Asus,8,256,64,4862,6.8,4,20784
Vivo,6,64,48,3662,6.6,4,7396
OnePlus,6,64,48,4756,6.8,2,28722
Asus,4,128,64,5624,6.2,1,31197
Samsung,8,128,48,4027,6.4,1,38536
OnePlus,8,256,64,4840,6.2,4,24364
Vivo,6,128,12,5072,6.5,4,12740
Oppo,6,64,64,4235,6.4,0,33200
Samsung,6,256,108,5816,6.3,2,32626
Asus,4,64,108,3666,6.5,5,15465
Xiaomi,4,256,108,4580,6.9,3,15221
Vivo,8,128,64,5613,6.2,0,34200
Asus,12,64,64,3527,6.3,5,24430
Xiaomi,12,64,32,4251,6.1,3,18251
Xiaomi,12,256,32,3541,6.6,3,20687
Oppo,4,64,108,4120,6.6,5,7655
Asus,6,64,32,4917,6.7,0,37600
Xiaomi,6,64,12,3837,6.4,3,10879
Vivo,12,256,64,5397,6.5,3,17518
Samsung,4,256,16,4570,6.8,1,32998
Oppo,4,256,64,4865,6.3,4,14564
Apple,8,64,16,5468,6.6,2,58396
Vivo,8,128,32,3985,6.5,4,5636
OnePlus,12,256,32,4863,6.2,1,40674
Oppo,6,128,48,3838,6.7,0,32400
Vivo,8,128,12,4296,6.4,4,15476
Apple,8,128,108,4613,6.8,3,56498
Samsung,12,64,12,4487,6.2,3,31838
Oppo,6,64,32,4823,6.2,1,25293
Samsung,12,64,48,5411,6.6,1,42648
Realme,6,128,32,5712,6.3,2,17996
Oppo,6,64,48,3770,6.4,2,23794
Realme,8,128,32,5003,6.1,2,18732
Oppo,12,128,32,4714,6.4,0,37600
Oppo,4,64,12,3714,6.3,0,28600
Oppo,4,256,64,3524,6.2,0,31200
Samsung,12,128,64,4286,6.8,0,50200
Xiaomi,4,256,48,5056,6.3,2,23142
Asus,12,64,48,4265,6.7,3,28380
Realme,12,256,48,5835,6.6,2,27578
Vivo,8,64,32,5793,6.6,4,7332
Realme,6,256,64,5568,6.2,3,16725
Apple,12,64,12,4966,6.2,1,65978
Vivo,12,128,16,4557,6.2,3,15238
Xiaomi,12,128,64,3516,6.5,3,26700
Asus,4,256,12,4068,6.2,4,17736
Realme,4,128,16,3786,6.4,5,5000
Xiaomi,8,64,64,4340,6.9,2,22414
Realme,6,256,12,5620,6.2,3,12676
OnePlus,4,256,64,4562,6.9,0,39200
Oppo,12,256,48,4976,6.6,1,33526
Vivo,12,256,64,5594,6.2,4,20040
Vivo,4,128,64,4476,6.2,0,30200
Vivo,12,64,16,3801,6.1,4,9692
Realme,8,256,16,3556,6.2,5,5000
Xiaomi,8,128,64,3666,6.5,5,10680
Samsung,12,64,108,5998,6.9,5,23520
Vivo,8,256,12,5567,6.7,2,22686
Oppo,4,128,48,4534,6.3,1,25920
Oppo,6,256,48,4882,6.8,3,16665
OnePlus,8,64,16,5808,6.6,2,29420
Oppo,12,256,12,4310,6.9,2,27052
Samsung,6,128,48,4787,6.4,5,22150
Xiaomi,6,64,64,5629,6.5,0,34200
Realme,12,64,108,5188,6.2,1,34134
Oppo,12,64,16,4164,6.4,3,24383
Xiaomi,6,256,64,4362,6.5,3,14334
Samsung,6,256,32,5519,6.5,0,42600
OnePlus,8,128,32,5408,6.3,0,41600
Realme,8,256,48,5446,6.7,2,19428
Apple,8,64,64,4992,6.2,2,57840
Samsung,8,256,48,5521,6.3,2,32912
Oppo,8,256,64,5070,6.7,0,35200
Xiaomi,6,64,64,4565,6.3,5,10945
Xiaomi,8,64,16,4922,6.6,4,11520
Realme,12,128,64,4908,6.6,5,16770
Oppo,6,64,108,5648,6.8,0,35400
Vivo,6,128,32,3723,6.1,3,10350
OnePlus,8,256,16,3875,6.6,4,16032
Apple,8,256,48,4065,6.7,1,63528
Oppo,4,64,64,4341,6.4,4,9152
Asus,4,128,108,4540,6.5,3,24208
Samsung,8,128,108,5331,6.6,5,24235
Vivo,6,64,16,4298,6.2,1,23299
Xiaomi,6,128,48,4101,6.4,0,33400
Oppo,6,128,48,4853,6.6,3,11517
Apple,12,128,64,4235,6.3,1,68735
Apple,8,64,48,5549,6.3,0,70400
Realme,12,64,12,4729,6.1,4,6672
Oppo,12,128,16,5869,6.6,4,16176
OnePlus,4,128,108,4858,6.9,5,12100
Vivo,8,256,108,5811,6.5,3,20812
Xiaomi,12,256,108,4304,6.6,5,20500
Samsung,6,128,32,4199,6.4,3,25563
Apple,4,256,16,5844,6.4,2,55076
Oppo,6,256,48,5938,6.8,1,27842
OnePlus,12,256,16,3711,6.7,3,31069
Asus,8,128,64,5976,6.4,0,41200
Vivo,6,128,108,4989,6.8,1,28533
Realme,6,64,32,5459,6.6,2,17070
Oppo,12,128,12,3919,6.3,3,17100
OnePlus,4,64,16,4680,6.5,5,11100
Oppo,6,64,12,5129,6.5,1,26107
Oppo,6,64,108,5765,6.6,5,13555
Oppo,12,128,48,4939,6.1,4,11056
Oppo,12,64,64,5394,6.6,3,24452
Samsung,12,64,32,3659,6.3,2,37202
Realme,4,128,108,5135,6.9,1,24565
Vivo,4,64,48,4230,6.1,3,10890
OnePlus,6,256,48,5511,6.8,0,40400
Asus,4,256,16,5711,6.4,1,28123
Samsung,12,256,16,5063,6.8,0,47800
Vivo,4,128,12,4113,6.5,5,5000
Samsung,6,64,64,4058,6.6,4,28140
OnePlus,4,64,108,4229,6.2,3,24084
Oppo,6,128,12,3557,6.7,5,9170
Asus,8,256,16,4505,6.3,5,15185
Oppo,12,256,108,5731,6.6,3,21990
Realme,4,128,108,4958,6.4,2,22670
Apple,12,128,32,3591,6.4,0,73600
Asus,6,64,32,4428,6.5,5,6595
Oppo,6,128,16,3820,6.6,5,5000
Apple,12,128,48,4543,6.7,5,52740
Oppo,8,256,12,4338,6.2,2,20682
Apple,6,256,48,4403,6.4,0,68400
Oppo,6,256,12,5833,6.2,1,24570
Oppo,12,128,32,5901,6.2,5,15065
Apple,12,256,64,3610,6.8,0,75200
Samsung,12,64,48,4623,6.2,2,40970
Samsung,6,64,108,4736,6.5,3,30620
Xiaomi,8,256,48,5885,6.7,0,35400
OnePlus,4,128,12,5364,6.6,4,19400
Oppo,12,64,48,5538,6.7,4,14284
OnePlus,12,256,64,4337,6.6,2,36436
Vivo,4,256,64,5651,6.6,4,11332
Oppo,4,256,48,5939,6.5,0,30400
Asus,4,256,16,5539,6.4,5,5000
Oppo,8,128,32,5377,6.5,3,15651
Realme,6,256,12,3842,6.4,2,19268
OnePlus,12,128,32,4223,6.7,4,23736
Apple,12,128,48,5321,6.4,2,65878
Samsung,12,128,64,4081,6.3,3,34471
Oppo,8,128,32,4618,6.8,0,33600
Samsung,12,128,108,5910,6.7,2,39456
Apple,8,128,48,3598,6.5,2,56772
Xiaomi,4,128,64,4419,6.9,2,21418
OnePlus,6,128,12,5791,6.8,1,34002
Samsung,12,128,108,4734,6.7,1,45468
Samsung,12,64,64,4078,6.1,4,33484
Xiaomi,8,256,32,3813,6.2,4,7668
Oppo,12,64,16,4627,6.9,4,15032
Oppo,6,128,16,5046,6.8,3,10466
Apple,8,64,48,5457,6.3,3,53150
Samsung,4,64,16,4048,6.1,4,18404
Xiaomi,8,256,32,3870,6.1,0,34600
Samsung,4,128,12,3962,6.3,1,34232
Apple,12,256,12,4030,6.6,5,38525
Asus,12,64,64,3979,6.3,3,27398
Asus,12,128,64,4154,6.6,1,39729
OnePlus,6,64,64,3873,6.3,0,41200
Vivo,6,64,108,4284,6.6,3,21185
Realme,4,128,16,5668,6.2,3,11812
OnePlus,12,256,48,4679,6.4,4,28264
Samsung,6,128,12,4744,6.5,3,26048
Apple,12,256,12,5409,6.2,3,54348
Xiaomi,12,128,32,4608,6.8,0,38600
OnePlus,4,128,32,5221,6.3,5,13220
Xiaomi,8,128,16,5395,6.8,4,15840
Xiaomi,8,64,16,3724,6.4,5,11330
Realme,6,256,64,3686,6.5,5,5000
Vivo,12,128,64,4563,6.3,0,38200
Vivo,4,64,16,5465,6.8,2,18952
OnePlus,6,256,32,5132,6.2,2,31542
Vivo,4,128,108,4089,6.6,0,32400
OnePlus,6,128,12,5236,6.4,3,24833
Vivo,4,128,48,4949,6.3,3,9918
Apple,8,256,64,5958,6.1,4,49604
Asus,4,256,16,5954,6.1,0,34800
Samsung,12,256,16,4261,6.8,2,38250
Realme,4,128,108,3878,6.3,5,8585
Realme,4,256,12,4347,6.4,4,8948
Asus,8,128,108,4200,6.2,0,43400
Apple,8,256,48,5377,6.5,3,50387
Oppo,6,128,108,4395,6.3,4,14084
Samsung,4,256,12,5391,6.8,4,16220
Realme,4,128,16,5021,6.5,5,5000
Samsung,8,256,48,3698,6.7,3,31249
Realme,8,256,48,5029,6.5,3,15123
Xiaomi,8,256,12,5438,6.7,5,12730
Realme,6,64,12,4425,6.4,5,5000
Apple,8,128,108,5599,6.3,1,67974
Vivo,8,64,48,4389,6.3,4,7952
Apple,4,128,12,3831,6.8,2,53610
Oppo,8,256,16,3693,6.6,1,28441
Samsung,6,64,48,5003,6.2,1,38946
OnePlus,8,256,64,3557,6.4,1,37177
Realme,8,256,108,5113,6.1,5,9170
OnePlus,6,64,32,5689,6.6,0,39600
Vivo,12,256,108,3522,6.7,0,40400
Vivo,12,128,12,3966,6.8,1,29460
Vivo,12,128,64,4530,6.2,4,21540
Apple,8,256,64,4101,6.7,2,62170
Vivo,8,64,64,5641,6.4,1,28306
Xiaomi,6,256,108,5179,6.5,4,9340
Asus,8,128,48,4559,6.7,5,9835
Vivo,8,64,64,4287,6.5,3,15093
Samsung,12,64,48,5836,6.7,4,30560
Oppo,12,64,12,4962,6.1,0,36600
OnePlus,12,64,108,5232,6.8,1,43525
OnePlus,4,64,16,4026,6.2,2,27796
Vivo,6,128,64,4121,6.3,0,32200
Vivo,8,64,12,4795,6.1,0,31600
Xiaomi,8,128,32,5552,6.4,0,34600
Realme,12,256,108,4838,6.6,4,17744
Vivo,6,256,48,5425,6.2,2,18216
OnePlus,6,64,32,3814,6.8,5,5365
Oppo,6,256,108,5917,6.8,3,19113
Samsung,12,256,64,3506,6.3,3,35644
Samsung,8,128,48,4245,6.3,2,31412
Oppo,12,256,32,3878,6.9,1,32587
Asus,8,256,64,5414,6.2,2,27874
Xiaomi,8,256,64,4584,6.4,0,36200
Realme,4,64,64,5439,6.5,1,23253
OnePlus,4,128,12,4991,6.3,5,5000
Vivo,4,64,16,4306,6.7,4,6308
Realme,6,128,32,3565,6.4,0,29600
OnePlus,6,64,12,5581,6.5,0,38600
Asus,6,64,16,4733,6.9,4,17076
Vivo,6,256,64,5029,6.3,0,32200
Realme,12,64,64,5083,6.8,0,37200
Oppo,6,128,32,5814,6.2,0,31600
OnePlus,12,256,12,4773,6.2,0,44600
Apple,8,256,64,4906,6.3,1,67113
Xiaomi,8,256,32,3802,6.4,4,14456
Samsung,4,64,64,4453,6.2,5,11605
Vivo,6,256,64,5623,6.8,4,10136
OnePlus,8,128,32,5332,6.2,5,9605
Samsung,8,128,32,4950,6.7,3,25433
OnePlus,12,64,108,4612,6.5,5,27435
Vivo,4,256,32,4331,6.7,4,5000
OnePlus,12,256,32,5464,6.2,2,35732
Samsung,4,128,108,5653,6.5,5,20770
Realme,6,128,32,3844,6.2,3,9119
Apple,12,128,64,3795,6.2,1,70185
Vivo,4,256,16,3821,6.7,2,19020
OnePlus,6,256,32,4561,6.4,5,13155
Realme,4,64,48,4293,6.2,4,5000
Xiaomi,8,64,64,5589,6.7,3,17753
Samsung,6,256,48,4610,6.8,4,20612
Apple,6,256,12,5221,6.5,1,62396
Samsung,8,256,48,3557,6.4,4,21284
Apple,8,256,64,6000,6.6,2,60124
OnePlus,12,128,16,4337,6.6,5,12665
Apple,6,64,108,4153,6.4,2,58562
Asus,12,256,16,3665,6.3,2,29064
Oppo,8,64,16,4376,6.9,4,8504
Xiaomi,8,128,16,4052,6.4,0,33800
Oppo,12,256,32,3639,6.8,0,37600
Xiaomi,12,256,16,5709,6.4,5,6935
Xiaomi,4,256,32,4458,6.8,2,17484
Samsung,4,64,32,4421,6.5,5,9260
Asus,8,256,64,5075,6.1,2,27246
Realme,12,64,12,5104,6.4,2,25204
Xiaomi,6,128,12,3754,6.7,2,18564
Vivo,4,64,64,5402,6.5,5,8175
Apple,8,64,16,5166,6.5,1,64381
Oppo,8,256,16,4427,6.1,1,27254
Apple,6,128,12,4260,6.1,2,56476
Samsung,6,64,108,5414,6.2,5,17515
Asus,8,128,16,4077,6.3,3,22309
Xiaomi,12,256,64,4892,6.6,0,40200
Realme,4,256,12,4311,6.5,0,26600
Realme,6,256,12,5825,6.1,5,5000
Apple,6,256,32,4852,6.6,0,67600
Realme,6,256,16,5829,6.8,0,28800
Samsung,8,256,108,5545,6.9,2,35144
Realme,6,64,16,4654,6.4,0,28800
Vivo,12,64,12,3924,6.6,0,35600
Samsung,8,256,16,3715,6.1,1,36927
Samsung,6,128,48,4400,6.7,4,25944
OnePlus,12,256,12,4075,6.7,0,44600
Apple,4,128,108,5826,6.6,1,62496
Vivo,12,64,12,4643,6.2,1,31431
OnePlus,8,128,64,5401,6.7,0,43200
Vivo,4,128,32,4199,6.8,0,28600
Realme,6,256,48,5471,6.6,5,8835
Xiaomi,6,256,64,4608,6.4,4,12120
Vivo,8,256,12,5909,6.3,1,26828
Oppo,4,64,64,4896,6.4,0,31200
Apple,4,64,16,5656,6.2,0,64800
Oppo,4,64,48,4950,6.3,2,20194
Xiaomi,12,256,108,5015,6.4,4,17452
Samsung,4,128,64,4273,6.4,0,42200
Vivo,6,128,16,3930,6.5,0,29800
Xiaomi,8,128,64,4487,6.8,4,15412
Oppo,4,128,108,3745,6.6,3,21079
Apple,8,128,16,4074,6.8,2,58220
Vivo,12,256,108,5870,6.2,3,23378
Vivo,12,64,12,5006,6.2,3,18182
Asus,4,64,64,5949,6.7,1,30742
Xiaomi,8,64,108,4278,6.7,4,16280
Realme,6,256,12,5886,6.1,2,14772
Xiaomi,4,128,48,3712,6.4,0,31400
Vivo,4,128,16,5429,6.2,2,18066
OnePlus,8,128,16,3600,6.3,5,17200
Oppo,8,256,48,4569,6.8,1,29083
Oppo,8,64,108,5135,6.5,3,19982
Asus,12,64,108,5300,6.9,5,18655
Vivo,12,64,48,5859,6.2,2,24494
Xiaomi,4,64,48,3575,6.6,4,11888
Realme,6,64,108,3702,6.1,2,22518
Samsung,12,64,108,4316,6.4,2,42596
Samsung,4,64,48,4725,6.4,3,27648
Samsung,12,64,32,4800,6.7,1,42134
Oppo,8,256,48,4185,6.5,5,12225
Xiaomi,6,256,32,5106,6.5,3,17093
Apple,4,64,64,5690,6.5,4,47780
Asus,6,128,48,4016,6.3,3,26385
Vivo,12,64,12,5096,6.8,3,22058
Xiaomi,4,128,16,5530,6.5,5,5000
Realme,12,128,12,4356,6.6,3,21043
Oppo,6,128,32,5888,6.2,3,16210
Vivo,4,64,12,3740,6.4,0,27600
Samsung,4,256,64,3930,6.7,5,9260
Oppo,8,64,64,4932,6.3,1,29973
Oppo,12,256,108,5470,6.5,0,41400
Realme,4,256,16,4914,6.4,4,8868
Realme,8,128,12,5979,6.3,3,13035
Oppo,12,64,108,4434,6.8,1,35611
Realme,8,128,48,5286,6.5,4,8512
OnePlus,12,128,16,3710,6.4,5,16190
Vivo,12,128,32,4164,6.1,0,36600
Realme,6,256,108,5045,6.7,4,12472
Realme,4,256,32,5324,6.8,4,5000
Oppo,6,64,64,3986,6.5,4,11420
Oppo,6,128,64,4069,6.2,2,19536
Vivo,8,64,108,4106,6.8,2,23384
Oppo,6,256,48,4186,6.4,0,32400
Xiaomi,4,64,48,4911,6.3,3,10418
Apple,12,64,16,4087,6.8,2,62866
Vivo,8,128,64,3941,6.8,0,34200
Oppo,8,128,16,4438,6.5,3,19555
OnePlus,12,128,108,4386,6.4,2,38108
Xiaomi,8,64,108,5253,6.1,5,6785
Asus,6,64,64,3591,6.2,4,21856
Vivo,4,256,48,4831,6.1,3,11973
Xiaomi,12,256,48,4509,6.5,2,30924
Apple,12,64,16,4316,6.7,1,66933
Oppo,12,256,12,5224,6.1,4,10972
Apple,6,256,32,5442,6.3,1,63043
Realme,6,128,16,3816,6.7,0,28800
Apple,4,64,32,3728,6.9,4,45552
Realme,8,128,64,5427,6.7,5,5000
OnePlus,6,256,32,4136,6.2,5,11545
Asus,6,256,12,3654,6.3,0,36600
OnePlus,4,256,108,3869,6.7,0,41400
Oppo,6,64,48,5309,6.6,1,28121
Xiaomi,6,256,48,4325,6.4,0,33400
Asus,4,128,12,5880,6.8,4,10004
Realme,8,128,48,4833,6.4,0,32400
Vivo,8,256,32,5861,6.8,4,10896
Xiaomi,8,64,12,5571,6.6,1,27283
Xiaomi,4,256,16,4830,6.7,1,24641
Xiaomi,8,64,48,4269,6.2,5,5015
Vivo,4,256,32,3663,6.1,2,14966
OnePlus,8,256,64,5187,6.7,4,26352
Apple,4,256,16,4472,6.4,2,52290
Xiaomi,4,128,32,5876,6.2,3,12093
Oppo,12,256,12,4498,6.4,4,9644
Oppo,6,128,12,4432,6.8,0,30600
Asus,12,128,16,5222,6.3,2,30538
Asus,12,64,32,5266,6.7,3,23278
Asus,6,128,64,5282,6.4,2,25862
Vivo,6,64,32,5969,6.4,3,12624
OnePlus,12,128,108,4479,6.4,0,49400
OnePlus,6,128,48,3944,6.2,1,33919
Vivo,4,64,32,4984,6.3,5,5000
Samsung,6,128,32,4747,6.1,3,22377
Realme,6,128,64,5591,6.1,2,19642
Apple,8,128,16,5752,6.7,5,38325
Vivo,4,64,108,5537,6.3,0,32400
Samsung,4,256,48,4373,6.7,1,35453
Apple,4,128,108,4055,6.2,3,50887
Samsung,12,64,16,3805,6.4,4,26456
Samsung,6,256,16,5395,6.5,1,36508
Oppo,12,64,64,5627,6.2,0,39200
Vivo,6,64,64,3623,6.3,2,19786
Apple,6,256,48,4013,6.3,2,58582
Asus,8,128,48,3764,6.8,5,18030
Realme,6,128,12,4035,6.5,2,20428
Apple,6,128,12,3717,6.2,1,59732
Asus,4,128,12,4852,6.9,1,28816
OnePlus,4,256,64,4697,6.3,3,20225
Asus,6,128,108,5272,6.3,5,20970
Apple,12,64,48,4586,6.3,3,59826
Vivo,8,256,48,3638,6.8,2,21082
Vivo,12,256,16,5364,6.9,5,5000
Realme,8,64,64,5174,6.7,5,5000
Asus,12,128,16,4815,6.3,4,16112
Realme,8,256,64,3763,6.3,3,15170
Asus,12,128,108,5159,6.4,2,36188
Samsung,8,256,32,3828,6.1,5,9815
Asus,12,128,16,3940,6.5,4,15096
OnePlus,12,64,108,5075,6.4,0,49400
Asus,6,128,16,5289,6.6,2,24304
Vivo,4,128,12,4925,6.3,5,5000
Xiaomi,4,64,12,5828,6.7,5,5000
Vivo,12,64,12,5566,6.2,1,31297
Samsung,4,64,12,5318,6.6,1,32791
Samsung,4,64,32,5583,6.6,0,40600
Samsung,6,256,32,4595,6.5,2,32792
Xiaomi,6,256,108,5400,6.8,2,27126
Vivo,6,256,64,5975,6.5,4,11072
OnePlus,8,64,12,5692,6.7,0,40600
Realme,6,128,64,4782,6.8,3,18081
Apple,12,256,64,3631,6.8,5,45660
Vivo,12,128,32,3602,6.7,5,14560
Samsung,8,64,12,5692,6.6,4,21420
Samsung,4,128,16,5611,6.7,0,39800
OnePlus,8,64,12,5119,6.5,4,23572
Vivo,4,256,16,5952,6.9,3,10835
OnePlus,6,128,16,4124,6.6,0,38800
Oppo,4,256,64,3894,6.4,2,19758
OnePlus,6,128,64,4134,6.2,2,29822
Xiaomi,8,64,32,5452,6.6,1,28737
Apple,6,128,108,4359,6.3,5,49820
OnePlus,6,128,32,4987,6.8,2,28700
Apple,4,128,32,5689,6.2,2,57420
Asus,12,64,12,5367,6.7,2,34180
OnePlus,8,64,64,5063,6.7,1,38775
Asus,4,128,12,3514,6.8,3,22447
Asus,8,256,108,5191,6.4,0,43400
Asus,12,64,64,5996,6.5,1,41131
Samsung,12,128,12,4291,6.4,5,22835
Asus,4,256,64,5821,6.8,4,15264
Asus,8,64,32,4264,6.4,1,35591
Oppo,12,64,108,3817,6.7,4,23076
Apple,8,64,48,3790,6.7,5,45220
OnePlus,12,256,48,4789,6.4,3,28484
Samsung,12,256,108,4241,6.5,2,42386
Samsung,12,64,12,5401,6.4,1,42297
OnePlus,8,128,12,5690,6.3,2,31478
Samsung,12,64,108,3961,6.6,3,33251
Vivo,4,64,12,5479,6.5,1,22425
Vivo,8,256,12,5885,6.1,2,22640
Xiaomi,4,64,48,5078,6.3,0,31400
Realme,12,256,108,5985,6.3,2,26530
Samsung,6,64,48,3762,6.3,5,18135
Realme,8,64,12,4031,6.1,4,8632
Asus,12,128,32,4988,6.3,0,43600
Asus,12,128,64,5209,6.6,0,45200
Samsung,8,256,12,4078,6.1,4,21328
Oppo,6,256,64,5690,6.6,0,33200
Xiaomi,8,128,64,4178,6.1,2,27504
OnePlus,8,256,32,3588,6.1,4,17072
Apple,6,256,16,5881,6.4,1,62226
Vivo,6,128,108,4395,6.4,4,13296
Realme,8,256,16,3559,6.6,2,22172
Vivo,4,64,64,5323,6.4,2,19224
Oppo,8,128,32,4730,6.9,4,12736
Apple,8,64,108,5186,6.6,4,56048
Apple,12,128,12,4955,6.8,5,52400
OnePlus,4,64,32,4890,6.2,1,32509
Samsung,8,64,48,4916,6.3,1,38689
Samsung,12,64,64,5875,6.3,4,30868
Vivo,12,256,48,3620,6.3,3,24008
Xiaomi,6,256,16,5923,6.9,2,18548
OnePlus,8,128,16,4087,6.7,0,40800
Apple,4,64,108,5283,6.5,0,69400
Xiaomi,6,256,12,4971,6.1,4,13680
Asus,8,64,48,4333,6.4,2,27338
Vivo,6,128,48,4689,6.8,1,27175
Xiaomi,8,128,48,4298,6.5,2,23528
Realme,4,256,48,5417,6.4,1,21713
Samsung,12,64,32,5508,6.8,2,35224
Apple,4,64,12,5520,6.8,5,38380
Samsung,6,128,64,3762,6.2,2,33710
Apple,6,256,108,4390,6.2,5,49815
OnePlus,4,128,12,5156,6.2,3,22677
Samsung,6,256,16,4046,6.3,4,21392
Vivo,8,128,12,3820,6.4,3,12901
Oppo,4,64,32,4467,6.4,1,25063
OnePlus,12,128,12,4137,6.2,5,15870
Oppo,12,128,64,5360,6.3,2,27834
Realme,12,128,64,5585,6.3,1,32578
Realme,6,256,48,4824,6.6,4,9880
Asus,6,64,108,5375,6.2,2,29696
Xiaomi,4,256,48,3572,6.3,0,31400
Apple,12,64,16,3639,6.4,3,54218
Asus,6,256,16,5460,6.6,2,25824
Asus,6,128,64,4537,6.6,4,13684
Apple,6,128,12,4607,6.7,3,49821
Samsung,4,256,64,3919,6.5,0,42200
Asus,12,256,16,5597,6.6,1,38596
Samsung,6,64,32,5867,6.3,5,7870
Asus,6,64,16,4627,6.7,5,12200
Realme,6,64,108,5586,6.8,1,27848
Oppo,12,128,64,5126,6.5,4,18240
Xiaomi,12,256,16,4075,6.5,1,31582
Apple,4,256,12,5468,6.9,0,64600
